source_relative_path	image_relative_path	sha256	design_note
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1313__head-mailbox.png	B06-OBJ__Artifact/aachat-forge-artifact-slate-crimson-mailbox-courier.png	4411c3fcfb2082a8158683022a1058db1a43a44c94a0fffa1021e8ad8e341198	Reference-mode Level 4 living head-mailbox courier with a slate modular shell, raised crimson signal flag, ivory mail chute, ochre trim, compact blue-gray body, and the original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1322__head-bagpipe.png	B06-OBJ__Artifact/aachat-forge-artifact-emerald-bagpipe-reed-piper.png	0384da98de2e30c0479f868d2afe82d79ca482f354b0c1dfd7e755e28bdeb0e3	Emerald modular bagpipe piper with three tall brown-green drones, geometric white tartan accents, integrated fixed LCD, and generous full-body white-space framing.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1324__head-watch.png	B06-OBJ__Artifact/aachat-forge-artifact-saffron-redbar-watchkeeper.png	b90db2796a2bf55a62371c35e7bd3509576f91fb0e59deeaa1b2781e10ad99e3	Saffron-and-ivory square wristwatch keeper with crimson side bars and winding crown, pale-cyan modular body, and the complete source face replaced by the fixed cobalt-glow aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1329__head-bag.png	B06-OBJ__Artifact/aachat-forge-artifact-violet-handle-fringe-porter.png	b91db5951a870ae89769665a3d75c795c74ef31128cffcc272446a35f4d05497	Reference-mode violet head-bag porter with a rounded pack-head, cobalt carry handle and side mounts, amber clasp, coral LCD bezel, cyan fringe, and compact block-built limbs.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1338__head-faberge.png	B06-OBJ__Artifact/aachat-forge-artifact-amethyst-enamel-egg-keeper.png	140a4e69e7ea67ddb27119e137655ada5f2c81a3d7ee831feaae0276d324e4fd	Amethyst-and-gold jeweled egg crown, verdant keeper tunic, abstract link ornament, and complete source-face replacement around the fixed aachat LCD in coarse square modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1343__head-house.png	B06-OBJ__Artifact/aachat-forge-artifact-terracotta-gable-dwelling-keeper.png	7358d64db3ffded6d6dd505133278262404a885c61b651eccb3a949399a27ddc	Terracotta-gabled homestead guardian rebuilt from coarse square modules, with the source face fully replaced by the fixed front-facing aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1350__head-calendar.png	B06-OBJ__Artifact/aachat-forge-artifact-orange-calendar-grid-timekeeper.png	7dad787f816005a974a6aa2f26fb1965f1c51c22684a54253c4bc63f6e2a5b16	Reference-mode Level 4 calendar timekeeper with white bound-page crown, orange leaf shell, purple pedestal body, checker band, and a fully integrated fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1351__head-lipstick2.png	B06-OBJ__Artifact/aachat-forge-artifact-vermilion-lipstick-citadel-keeper.png	21594cef3f13eae45439752cf21c91158e5481aca3f55083d8eb80cfd9499273	Reference-mode vermilion lipstick citadel keeper with stepped red cap, gold trim, warm tiered body, fixed frontal LCD, and consistent coarse square modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1360__head-outlet.png	B06-OBJ__Artifact/aachat-forge-artifact-porcelain-receptacle-checker-steward.png	085361feb5415e54bfa076ec9f681f3222223c5b13559dd26cca12af541cfe21	Level 4 porcelain receptacle steward preserving the source white appliance silhouette, black side housings, and checker band; original face fully replaced by the fixed cobalt LCD in coarse square modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1367__head-sand-castle.png	B06-OBJ__Artifact/aachat-forge-artifact-ochre-sandkeep-mason.png	49c5d5cc413f10c8b37a3936038a0796d1e062058ac5b0c3db164fe97d3ba63b	Warm ochre sandkeep mason with a crenellated LCD tower head, cobalt pennant, and charcoal stair masonry.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1368__head-cassettetape.png	B06-OBJ__Artifact/aachat-forge-artifact-ivory-tape-vault-curator.png	4259e28c090fcdb6ec273f5518fc0b1b55822dfad9b07de8556423b17b1f8556	Reference-mode cassette archive curator with a broad ivory tape-shell head, pale-cyan modular body, warm-orange tape band, and complete source-face replacement by the fixed aachat LCD; consistent coarse square modules and generous white full-body margin.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1370__head-basketball.png	B06-OBJ__Artifact/aachat-forge-artifact-tangerine-lime-hoopshell-guard.png	18e7abfa797dff9a18201e304cb9a7c81e22e46766022ad777ae8deed97145eb	Orange basketball-shell head rebuilt around the fixed LCD, with a lime athletic block tunic and court shoes in consistent coarse modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1372__head-pirateship.png	B06-OBJ__Artifact/aachat-forge-artifact-walnut-redsail-rainbow-corsair.png	a92f5e4deec2b7aa81dad96a0c7c3c8c3bacecac1c49d96b2ec8009826206c8c	Reference-mode walking pirate-ship corsair with a broad walnut hull head rebuilt around the fixed LCD, stepped ebony sails, scarlet pennants, an integrated gold bowsprit, and a restrained rainbow sash in consistent coarse square modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1373__head-queencrown.png	B06-OBJ__Artifact/aachat-forge-artifact-gilded-ruby-crown-regent.png	24207d5d0174f707684b61454abcdff3e98c155b8edc270b774e75e7bc02b9a2	Reference-mode gilded queen-crown regent with crimson cushion, cobalt jewels, olive star-crested body, exact integrated LCD, and coarse square Level 4 modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1380__head-backpack.png	B06-OBJ__Artifact/aachat-forge-artifact-olive-rucksack-courier.png	70686e8531836e43902ae29b3d1c93577a85da9e68612ebffea38d6a9a61a58e	Olive rucksack-head courier with brown straps, orange storage panels, pale-cyan modular uniform, and a fully replaced fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1383__head-tuba.png	B06-OBJ__Artifact/aachat-forge-artifact-amber-coiled-horn-sentinel.png	bdb656e034dc7ae70247e8f65d04755b61dcbeb7c285fd4db3692cbdab7dc491	Warm amber-and-gold coiled-tuba head architecture with top valve and right bell, fixed LCD fully replacing the source face, over a russet modular tunic with diagonal gold band.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1395__head-cassettetape.png	B06-OBJ__Artifact/aachat-forge-artifact-magenta-reel-rainbow-archivist.png	403f9a57796ed931edd9f4f84cc11f9b0c69502bbbc1db9a84a63c923a8b3600	Ivory cassette archivist with rainbow deck bands, checker accents, magenta hip reels, and a fully integrated fixed LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1397__head-dictionary.png	B06-OBJ__Artifact/aachat-forge-artifact-indigo-openfolio-wordkeeper.png	df04b8cfcd75739df1884d63c351cd2c6528220b267da6379e9fc252ccaf7081	Indigo-violet modular wordkeeper with a broad open-folio head, white stepped page wings, restrained registry tabs, and complete source-face replacement by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1398__head-pirateship.png	B06-OBJ__Artifact/aachat-forge-artifact-ebony-skull-schooner-captain.png	bd315a89a23dd50b7b304bd68d23703137bb77edfe44ff312e8d55c83945250c	Ship-shaped timber head rebuilt around the fixed LCD, with a scarlet sail, gold bowsprit, cobalt captain coat, coarse square modules, and generous full-body margins.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1403__head-hanger.png	B06-OBJ__Artifact/aachat-forge-artifact-tangerine-hanger-loop-valet.png	d01f72e88e9522a09fbbe4cf26fa33b57e741534ac1f0eacb07b04cc39c9aedc	Reference-mode tangerine wardrobe valet preserving the source hanger shoulder rail, top loop, yellow frame accent, and orange garment body, with the original face fully replaced by the integrated fixed aachat LCD and one consistent scale of coarse square modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1404__head-mirror.png	B06-OBJ__Artifact/aachat-forge-artifact-mahogany-looking-glass-jester.png	a02f290ca35e6ebe6b7b8d1179e1c85e5ff2b974e28a990606429a4307120411	Mahogany-framed looking-glass jester with icy-blue glass accents, vivid magenta-cyan checker modules, and the source face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1406__head-couch.png	B06-OBJ__Artifact/aachat-forge-artifact-tangerine-daybed-visor-steward.png	f837681b7b6b1d510c02b99edfc81b164f0bc6106175f5e585c491efe652758b	Level 4 reference reinterpretation: caramel daybed/couch head shell, vivid tangerine block body, turquoise/cobalt accents; original face fully replaced by fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1413__head-chefhat.png	B06-OBJ__Artifact/aachat-forge-artifact-scarlet-toque-kitchen-steward.png	0192c89951dade73656a2bb871fac86e720c16a62f2ed30f8aa11d3410cfd52e	Scarlet cabinet-bodied kitchen steward with oversized ivory cloud toque; source face and eyewear fully replaced by the integrated fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1414__head-vent.png	B06-OBJ__Artifact/aachat-forge-artifact-ivory-vent-pedestal-keeper.png	cdcacf0ae9d92a9519ccdd4adad68afa34cc25b722f47c1baf68330024839f8e	Reference-mode Level 4 preserving the ivory vent housing, dark top fins, lime hardware, magenta pedestal body, and amber vent slots while structurally replacing the complete source face with the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1415__head-stapler.png	B06-OBJ__Artifact/aachat-forge-artifact-scarlet-stapler-press-clerk.png	613c4f0acb17f530fa45abcdf9c848ac1c3ef8e9f48c400552a4232bace145eb	Reference-mode scarlet stapler-head clerk with a hinged coarse-block shell, warm-beige pedestal body, dark-steel mechanism accents, and the complete source face structurally replaced by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1418__head-lock.png	B06-OBJ__Artifact/aachat-forge-artifact-saffron-shackle-stripe-sentinel.png	c0c6cd6d82ac3033b7548efa253cfc827bb2fbd3bc89268f90b521a1f46e92f4	Reference-mode saffron padlock sentinel with graphite shackle crown and coral-white striped coarse square-module body; original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1419__head-gavel.png	B06-OBJ__Artifact/aachat-forge-artifact-magenta-gavel-plinth-bailiff.png	b12c9a626f80773d78ccc55b81414eff571ce93de9a69b3e231549d029899bc4	Reference-mode Level 4 magenta gavel-plinth bailiff; connected walnut head-gavel beam and handle, saffron 28:17 LCD housing, coarse square modules, and full-body white-studio framing.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1423__head-treasurechest.png	B06-OBJ__Artifact/aachat-forge-artifact-cocoa-gilt-coffer-keeper.png	916e9c8b1530841eb4fa870541420457e8a14ea8c021a5e3ea7b2a0b3b49c48c	Cocoa coffer lid with gilt braces and coral-gold checker modules; source face fully replaced by integrated fixed LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1424__head-factory-dark.png	B06-OBJ__Artifact/aachat-forge-artifact-charcoal-sawtooth-limeworks-foreman.png	0f858ddf6aab0067b48e839994ade2cd3ce1f157a7a3722e70f2775436c91a14	Reference-mode Level 4 preserving the dark sawtooth factory roof, single chimney, lime body panel, and cobalt/yellow accents as coarse square modules; the original face is fully replaced by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1426__head-cd.png	B06-OBJ__Artifact/aachat-forge-artifact-prismatic-disc-column-archivist.png	4e4bde34fcf5f4b8c830e3bd71294c0f93fc7f662bdd7a11db70f582b2d70e0e	Reference-mode Level 4; source iridescent optical-disc head and coral pedestal body rebuilt as coarse square 3D modules; original face fully replaced by fixed integrated aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1430__head-bagpipe.png	B06-OBJ__Artifact/aachat-forge-artifact-prismatic-bagpipe-marcher.png	8508ae520fad6f456870bcde0a33c8c282a3aeb868c8d352c00a8d2c9ad5c2db	Reference-mode Level 4 prismatic bagpipe marcher with an emerald modular air-bag body, three compact rising drone pipes, red-orange waist modules, rainbow-striped legs, broad white breathing room, and the fixed aachat LCD fully replacing the source face.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1431__head-pirateship.png	B06-OBJ__Artifact/aachat-forge-artifact-obsidian-skull-sloop-corsair.png	ac6a24d0231bd745a9f1a092e343ad3a85ec01804faf38d905cc79a1b99796d2	Reference-mode Level 4 corsair with a broad timber sloop head, plain black sail, red signal sails, golden prow, compact purple block-built body, and the fixed aachat LCD structurally replacing the complete original face.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1432__head-lipstick2.png	B06-OBJ__Artifact/aachat-forge-artifact-crimson-lipstick-spire-keeper.png	7c5aa042b07e6bf3c1c6c74a801942915bb41ff4945316479fb6800e139ed7df	Crimson lipstick-spire silhouette with yellow and magenta enamel bands, a near-black modular column body, and complete structural replacement of the source face by the fixed cobalt-glow aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1436__head-snowglobe.png	B06-OBJ__Artifact/aachat-forge-artifact-crimson-snowglobe-lodge-keeper.png	5f78c55789d4c7e6bf94a2cb89d4dd2cb00d4ab7ce632b4b19ab4a39a4b714d3	Reference mode; sky-blue snow-globe dome and plain warm lodge crown over a crimson-white mosaic body; original face fully replaced by the fixed frontal LCD; consistent coarse square modules with generous full-body margins.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1440__head-paintbrush.png	B06-OBJ__Artifact/aachat-forge-artifact-scarlet-brush-greenweave-dauber.png	4b17bdfa0f89a6f960491c975d66f6ce28479c04f5729dd9be46d40e43df3735	Reference-mode Level 4 paintbrush artisan with a broad warm-gray ferrule head, canary bristle burst, scarlet paint edge and controlled drip, green-and-ochre checker apron, complete source-face replacement by the integrated fixed aachat LCD, and uniform coarse square 3D modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1441__head-glasses-big.png	B06-OBJ__Artifact/aachat-forge-artifact-silver-wideframe-token-steward.png	6e0877af1fe0cbc0cf274bba5d4eeca31e647b6dd6035a77a132defe4c4f927c	Level4 Reference mode; pale silver credential-terminal silhouette with charcoal edging, magenta structural wideframe rails, blank emerald chest panel, and fixed LCD replacing the complete source face.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1442__head-firehydrant.png	B06-OBJ__Artifact/aachat-forge-artifact-scarlet-valve-dome-custodian.png	90d23e04a79b8977e76cb08e4147ec59857ca3eeb276fd13bcd502c70e91e4ab	Scarlet hydrant-dome custodian with paired side valves, charcoal pressure-body modules, and a structurally integrated fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1444__head-backpack.png	B06-OBJ__Artifact/aachat-forge-artifact-olive-strap-pack-scout.png	422f6bbf2870766d85b2ca597ea920485e4c89b7f2d9a4fd048a9ff6aca87e35	Olive backpack-headed trail scout with top carry handle, brown modular harness straps, pale-blue laced tunic, and the fixed frontal LCD fully replacing the source face.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1454__head-cd.png	B06-OBJ__Artifact/aachat-forge-artifact-prismatic-optical-platter-curator.png	dc61d2495d1a7ff8d48d6f831b4a9ec339ebfa4f279c24670983adef383373a5	Prismatic rainbow optical-platter head over a slim charcoal media-spine body, rebuilt from coarse square 3D modules with the original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1455__head-goldcoin.png	B06-OBJ__Artifact/aachat-forge-artifact-gilded-coinchain-steward.png	32c7b2cdac46575545270ad572ea0195541742e82bd19888323b5c00ce7fdb0a	Reference-mode Level 4 coin steward with a stepped gilded medallion shell, mint-teal modular tunic, front-hanging coin chain, and complete source-face replacement by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1458__head-calendar.png	B06-OBJ__Artifact/aachat-forge-artifact-orange-almanac-crown-clerk.png	73f4b81a6f74a68585a9d8c266e1c343d198946579f8597a1029d36cad0b922f	Ivory spiral-bound almanac crown clerk with an orange pedestal body, golden page tabs, plum accents, coarse square 3D modules, and a fully replaced fixed aachat LCD face.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1468__head-index-card.png	B06-OBJ__Artifact/aachat-forge-artifact-ivory-cyan-ruleband-indexer.png	3c12d18c7b5684cfcffea0360fab2903a50afc33915b1d603e0704e510246aef	Warm-ivory index-card indexer with scarlet header rule, cyan rulebands, card-drawer torso, coarse square modules, and the source face fully replaced by the fixed LCD.
